comment_num,content,praise_num
0,谁说深圳的天气变化莫测的，我看很有规律，这是去年的今天在龙华拍的。 @深圳大小事  深圳特大暴雨，救援队送我上岸   查看视频:微视 #微视#  ​,0
1,#明信片返图# @甜城内江明信片联名团 @林邑之城明信片联名团 @一纸梦上海联名团 @梅州兴宁明信片联名团 @广州联名吃货团 感谢联名团寄来的片子~今天下暴雨啦，开箱有点晚，明信片被淋得有点潮乎乎的渔家纸品的明信片很有自己的特色，有点日本风情的片子也很多，多很喜欢 ​,3
6,【雷雨的小爪】目前雷雨云团主体仍在近海，偶尔伸出一个“小爪”触及我省，别小瞧这个小爪，台山、珠海、斗门已发布暴雨预警。 ​,6
0,#珠海身边事#【斗门治理“水浸街”见成效】经历了多场特大暴雨，又抗住了台风“妮妲”的侵袭，斗门治理“水浸街”初见成效，曾经多个水浸“黑点”未见积水，而在中兴路改造完成以后，井岸城区可基本告别暴雨水浸的历史。 ​,2
4,|珠海·伟创...，#台风妮妲来了#昨晚就不用上夜班啰，特大暴雨，果不其然。貌似从凌晨几点一直下到了现在 |珠海·伟创... ​,2
0,一周前，冷空气是天气舞台的绝对主角而这几天，台风“卡努”上线抢戏最终成了现在的局面：台风与冷空气双主角昨天（15日）白天台风和冷空气两位大咖激烈飙戏广东、海南多地出现大风这是狂风大作的深圳西涌天文台小伙伴们可以戳视频感受一下除了大风，台风的外围云系也没闲着向华南的广东、海南和华东的浙江、上海等地都伸出了咸猪手！广东全省有14个站点出现了暴雨汕尾的雨量最大台风“卡努”于今日（16日）1时减弱为强热带... 网页链接,1
1,#珠海公交紧急通知#受暴雨天气影响，金湾区南水石场路段水浸严重，705、706、710路无法通行，Z102路金沙滩受水浸影响暂时停班，Z101、Z105、K9路受东咀、金海岸市场东红绿灯路段水浸影响暂时停班。如恢复运营，将即时通知。不便之处，敬请谅解！@三灶发布@斗门新闻资讯@金湾资讯 ​,0
2,#珠海身边事#【斗门暴雨致山体滑坡 泥石堆楼房后方居民疏散】20日，因连日暴雨，珠海斗门干务镇南山村一栋居民楼后方山体边坡发生坍塌，下滑的泥石堆在楼房后方。珠海市国土局斗门分局接报后到现场对周边居民进行紧急疏散，并对坍塌地点进行围蔽，事件未造成人员伤亡。网页链接 ​,1
0,斗门助教心得：斗门助教 昨天结束了为期两天一夜的斗门下洲村助教活动。虽然这两天珠海都是下着大暴雨，但浇不灭我们的激情和活力。16号早上，我们六点多就在学校门口集合出发了，历经3个小时的...文字版>> 网页链接 （新浪长微博>> 网页链接） ​,0
0,#珠海身边事# 【暴雨持续不消停 斗门金湾现水浸市区无恙】虽然雨水在珠海市区的威力有所减弱，但在斗门区和金湾区照旧“我行我素”，截至昨日17时，金湾区录得全市最大降雨量69.7毫米。暴雨考验城市的排水系统，平沙5000多亩瓜果蔬菜受灾，三灶镇丹阳路变成河道。网页链接 ​,0
0,【雨量实况】昨天早上8时到今天早上8时，市区、曲江出现大雨到暴雨，乳源、始兴出现中到大雨，其他地区小雨局部中雨，最大雨量出现在市气象局74.6毫米。预计今天白天雨势依然较大，请注意防御强降水造成的城乡积涝、山体滑坡、崩塌等灾害以及大风造成的临时建筑物、广告牌、树木倒塌等现象。 ​,2
1,龙华片区下起暴雨，882路巴士由公交车秒变公交船。。@深圳交警 ​,0
0,广东珠海突降暴雨，一名环卫工无处避雨。民警张先生驾车经过，他停下车，对环卫工说：“快上车，我送你回去”。“不行，我还没有扫完路，而且单车也放不进去”。于是出现这一幕：张先生打开后尾箱盖，陪着他一起避雨…… ​​​​,0
0,光明方向阴云密布暴雨倾盆， 而龙华这艳阳高照好热好热！ 真是羡慕光明的小伙伴们！@深圳天气 ​,0
2,乌云已经布满龙华的上空啦！暴雨就要来临？@深圳天气 ​,2
0,【央视：井盖或被暴雨冲走 蹚水行走须注意安全】央视新闻【井盖或被暴雨冲走 蹚水行走须注意安全！】今天深圳普降暴雨，局地特大暴雨。预计未来1-2小时，强降雨主要集中在宝安、光明、南山、龙华等地。记者采访时发现，深圳一些街道的部分下水道井盖被雨水 （分享自） ​,0
1,【暴雨突袭珠海 5岁幼儿被冲走身亡】5月8日下午，一场暴雨突袭珠海，令珠海多地遭遇严重水浸，金湾、斗门部分路段积水甚至接近一米，金海岸中学一千多名师生也被困长达数小时，高栏港平沙一名5岁女°童更不幸滑入排洪渠被水吞噬，截至8日晚有关部门仍在搜救。暴雨还引发多条公交线路中断。 ​,0
7,#韶关警讯#【9名驴友韶关船底顶遭遇山洪被困 曲江警方冒雨摸黑解救】来自湖北等地的9名驴友相约到韶关曲江罗坑的船底顶山上徒步探险，途中遭遇暴雨引发山洪，被困山上，情况紧急。接到报警后，曲江警方展开搜救，经过近四个小时的紧急援救，3月21日凌晨，9名驴友成功被解救。网页链接 ​,8
0,【视频【拍客】深圳暴雨女孩被电死 实拍市民救援现场 在线观看 - 酷6视频】【拍客】深圳暴雨女孩被电死 实拍市民救援现场 在线观看，30日晚8时许，在龙华大浪南路与沿河路交界处，一名年轻女孩因为电... http://t.cn/8s9xfqf（分享自 @酷6网） ​,0
14,深圳市气象台在宝安区、光明新区、龙华新区已发布雷电预警、暴雨黄色预警、大风蓝色预警！预计阵风8-9级！要下大雨的节奏！小伙伴们下班路上注意安全！现在你哪如何？（图:@衷心赞美王久久） ​,8
0,本来特意查了深圳天气想避开这特大暴雨，结果还是给恰好碰上了今天刚开始的暴雨，要是昨天不错过火车也就不会碰上这暴雨了，真是命啦。深圳一个龙华镇就这么发达，果然牛掰。风吹的真爽啊！！ ​,0
0,截至10:56分，我镇水利所日降雨量42毫米，市气象局发布暴雨橙色预警，强降雨估计历时较长。现深圳龙华、观澜日降雨35毫米，石马河水位开始上涨，请大家注意防御，留意河水上涨情况。[塘厦镇三防办][泪流满面]又要开始淹了么……各位亲们要注意安全啊 ​,0
0,自然灾害救助信访问题化解建议 ——以2宗同因异果集体访为例兼论行政给付之不足 2014年5月11日，深圳市遭遇2008年以来最大一场暴雨。5月12日以来，龙华新区观澜办事处樟坑径社区（上 ...(发自@微博桌面 |微博桌面首...） ​,0
3,#节目回顾# 【韶关再变“威尼斯” 多条街道浸水】早两天，韶关曲江区下了几个小时的暴雨，导致城区多条街道浸水，不少车辆都“跪低”了。水浸的情况到底有多厉害？@DV现场 @ok的大眼袋 韶关再变“... ​,0
0,曲江城区突遭暴雨袭击 公安民警迅速全力排险 - 国内新闻 - 韶关民声网 网页链接 ​,0
1,【韶关-今晚有咩睇】昨天大概五点多左右，韶关曲江区下了几个小时的暴雨，导致城区多条街道浸水，不少车辆都“跪低”了。有街坊就表示，没有见到这么大面积的浸水的？@DV现场 @ok的大眼袋 ​,1
0,今天韶关市曲江区下的这场暴雨袭击真的第一看到有的恐怖，平时10分接小孩今天用了40分钟，每条街道都成小河了！ ​,0
6,#深圳暴雨#今天下午4点到6点，龙华大浪老万盛百货附近又一次被水淹，一些店主坐在店里感到特别无奈，已经一个月连续淹了两次了..... ​,6
1,#深圳暴雨# 说真的，这样子下去，深圳龙华会成为下一个威尼斯，我要的货进不来，我要出去的货出不去！ ​,1
0,#深圳暴雨# 深圳气象局20日13时35分将光明新区、松岗、大浪、龙华、观澜、坪地、龙城、石岩、福永、沙井、平湖暴...（来自@微博桌面 网页链接） ​,0
1,@人民日报 @央视新闻 @TVB香港无线 2014520深圳再发暴雨，寸步难行，龙岗交界龙华观澜马路已经成了河道 ​,0
0,现在深圳龙华暴雨，有谁知道龙华那条路淹了没？没淹的话我去接个人 我在:|清泉路 ​,0
5,在湛江到吴川这短短一个来小时 就经历了 暴雨-暴晒-暴雨-暴晒 无限循环。。。到家了 没有床 没有沙发 没有电视 没有网  还记得当天... ​,0
3,【雨量分布极不均匀】@深圳天气  目前降雨主要集中在宝安，光明，龙华，龙岗，坪地一线！坪地两小时雨量120毫米，而其他地区雨量却还维持在小雨量级。目前宝安，光明，龙华，龙岗暴雨红色预警信号生效中，全市中小学幼儿园停课。户外人员请关注暴雨和交通信息，远离低洼易涝区、危险边坡等区域。 ​,1
1,河源回紫金路上，有山要推平，正好下暴雨。公路被塞了，诶，回去要洗车了，心好累 |河源·紫城... 沧海-LF885... ​,2
0,冒着暴雨我们的设计团队已到达湛江吴川境内，吴川知名连锁企业港丰商贸有限公司董事长一行到天霸公司实地考察之后，就将两个商场的设计同时交给天霸来设计，我们天霸人与港丰人携手打造在粤西地区标杆商业！欢迎吴川一带的客户联系天霸设计洽谈业务张显 13925865680 ​,0
0,#湛江身边事#【吴川市民造福 「创文在行动」 城区夕阳下美景如画】吴川城区每逢暴雨就水浸街，路面坑洼不平，路边杂草丛生，现在呢，道路变宽了，绿树越来越多了，雨污也能分流了，吴川是越来越靓了。一个宜居宜业、生态文明的新吴川正阔步走来创文建设，提升城区品位，吴川江心岛是市民休闲健身好去处 。吴川市人民政府网讯 我市市委、市政府在响应湛江市委、市政府部署创文行动中，根据我市实际情况，合理优化开展吴川创文行动，重点做好群众热点、难点。在创文行动中，成绩喜人，深得我市人民高度称赞！特别是大力改造临江东岸绿化长廊（沿江路河畔绿绿化道），长寿路、海港大道、沿江路扩容提质建设中，高要求、高质量，让吴川城乡面貌一新，美景如画！改变以往沿江路河畔旁边垃圾丢放成堆，居住周边市民深受环境污染影响；长寿路、海港大道、沿江路交通堵塞混乱现象得到彻底改变。   我市大力推进创文建设，提升城区扩容提质，城乡面貌日新月异，吸引众多宾客到吴川创业观光，为加快建设宜居、宜业、宜游的江海魅力之城增添力量。“日出江花红胜火，春来江水绿如蓝”。大美吴川，为吴川创文建设成果点赞！,0
10,从9点的雷达图看，广东湛江@湛江天气 已经飘红，黄色到红色回波覆盖的区域则雨势较强，雷州已发暴雨橙色预警，湛江市区、遂溪、吴川已发暴雨黄色预警。 ​​​​湛江的亲们，要注意防范。（ps:现场图快向我涌来） ​,5
7,湛江好像准备大暴雨……吴川应该晒爆石嘎 |湛江·鑫海... ​,5
0,一场名为彩虹的台风，带来狂风暴雨，正面袭击了湛江吴川，实在太勐烈太犀利了！到处一片狼借，期望不要有人伤亡！ ​,3
5,#台风海鸥#【湛江发布台风红色预警信号 13级台风即将在徐闻登陆】湛江全市发布台风红色预警信号，雷州发布暴雨橙色预警信号，湛江市区、遂溪、廉江、吴川、徐闻发布暴雨黄色预警信号。（湛江晚报记者 张雅婷） |【图文直播... ​,2
0,深圳暴雨龙华布吉很多街道全淹没了，包括汽车都没有跑掉。和北京的水灾一样啊！常言道:水火无情啊！生命难能可贵啊！要懂得珍惜啊！父母给我们的生命只有一次啊！ ​,0
0,【深圳遭2008年来最大暴雨袭击 积水“围城”】中新社深圳5月11日电(陈文陈启任)深圳遭遇2008年以来最大的暴雨袭击，深圳龙华水浸、内涝严重，全市处于暴雨紧急防御状..|深圳遭2008... （分享自@搜狐新闻客户端） ​,0
0,话说受台风“海燕”的影响，湛江到吴川地区会有特大暴雨，明天的开幕式还有机会如期进行么？？ ​,0
2,【洪水吞噬吴川数十个村庄】受台风“尤特”影响，湛江吴川市普降大暴雨，特大的洪水灾害造成吴川市梅菉水闸、大山江东埇堤、浅水榕树堤、新联堤等江堤险段出现了严重的险情。8月15日至8月16日下午，洪水吞噬了吴川市梅菉镇、博铺镇、覃巴镇、兰石镇数十个村庄，多数村庄完全处在洪水淹没之中。 ​,0
0,龙华隧道暴雨积水4天未排尽】5月11日，2008年以来最强降水袭击深圳，新区大道下穿深圳北站的龙华隧道遭遇前所未有的积水量，最大时达4万立方米。政府部门当天即启动一级应急预案，展开排水抢险工作，但时隔4日，积水最深处仍达3.7米，全部排完尚需5至7天。 ​,0
2,【地质灾害气象风险预警】预计：今明两明天，受西南季风槽云系影响，我市各地有暴雨、局部大暴雨，吴川、遂溪地质灾害气象风险预警Ⅱ级（橙色），地质灾害风险大；湛江地质灾害气象风险预警Ⅲ级（黄色），地质灾害风险较大，请注意做好防御。18日9时40分市国土资源局和市气象局联合发布 ​,0
0,受大暴雨影响 吴川“水漫金山” _湛江新闻_图读湛江_碧海银沙 （分享自 @碧海银沙网） 网页链接 ​,0
0,#特报导读#❶电子警察记录交通违法半月同比减少5000宗；❷鳌湖艺术村、甘坑客家小镇、鹤湖新居纷纷亮相文博会；❸龙华隧道暴雨积水4天未排尽；❹第二届香港巴塞尔艺术展昨日开幕。更多内容，见今日《深圳特区报》。网页链接 ​,0
0,#卓能·动态#位于龙华新区的卓能OPUS项目巡展来到第二站福田怡景中心城，尽管周末深圳暴雨天气，但是却没能阻止深圳人的置业热情。@智策行-深晚一兵 @新鲜苹果888 @老丁钩888 @他山@老生阿泰 @楼市图片社-琪 ​,0
0,#节目预告#湛江吴川市连日来受到大暴雨的袭击。全市多处自来水设备受到损毁。其中，梅录镇的山脚桥最为严重，洪水一直高于警戒线，工作人员无法对水管抢修，数万名居民停水两日。详细情况，敬请关注今晚18:00播出的《珠江新闻眼》。 ​,4
0,尤特尤特 【“尤特”致湛江吴川一河流出现决堤】强台风“尤特”登陆后，引发长时间强降雨，受风暴潮和暴雨山洪共同袭击，截至今日5时止，茂名33万多人受灾，转移8万多人，电白1人死亡1人失... ——看到寒绫叶紫的博文《2013年08月17日》有感而发的评论。|2013年08月... ​,0
0,早上还在睡梦中，老爸在外面看新闻，朦胧听到湛江吴川那边发生严重洪灾，已造成了极大损失，不知道这暴雨还要持续多久。祈祷风调雨顺、国泰民安。 ​,0
6,【强台风“尤特”致广东１死５失踪 湛江吴川一河流出现决堤】强台风“尤特”登陆后，引发长时间的强降雨，受风暴潮和暴雨山洪的共同袭击，暴雨还引发湛江吴川市境内的袂花江水位暴涨，多处出现决堤，下游数万人受到影响，吴川旧城区灾情严重，袂花江隔海段决堤严重，各方正在努力抗洪救灾。 ​,0
0,同伴印象：韶关美好回忆，烛光晚餐，很浪漫，很温馨，可惜挥汗如雨！一场大暴雨，让曲江区陷入黑暗中。 |建设南路 ​,0
0,【心慌慌！深圳暴雨龙华一小区突现塌方 陷出一大洞】河道突塌方 居民心慌慌 前天，龙华一个住宅小区内，也出现了塌方险情，而且，这塌陷的大坑离小区楼房只有两三米。这让小区居民十分担忧。...网页链接 #深圳之窗# ​,0
0,韶关市曲江区大塘镇陈塘陂村，村民家因落大暴雨房屋倒塌，当地供电部门弃民众安危不顾，电缆一地都是，村民多次反映当地供电部门无人问津。 |106国道 ​,0
0,"回复 @CHERRYSWEET7 对博文 【暴雨过后的深圳 南山 龙华】的评论： ""您好！谢谢！"" 查看原文： |暴雨过后的... ​",0
0,今天的主要内容有：1.校企合作推动原创音乐发展；2.韶关市开展创文“五个一”入户宣传活动；3.共创文明城市 同享幸福韶关；4.曲江区部署创文巩园工作；5.韶关市昨普降大到暴雨；6.韶关技师学院成人礼宣誓活动......想要了解更多的新闻内容，敬请收听今天中午12点的《新闻40分》，@梓欣咯 约定您。 ​,1
0,#新华分享#暴雨酿洪灾 湛江武警降洪魔---8月15日上午9时，武警湛江支队在丘旭华支队长的带领下，230名武警官兵冒着暴雨从湛江市区摩托化机动80余公里紧急赶赴吴川市梅录镇、长岐镇、兰石镇、博铺镇担负加固堤坝、转移群众等抗洪抢险任... 网页链接 ​,1
1,#蔬菜#【韶关4家参保蔬菜种植基地受灾获得理赔】今年4月下旬到5月中旬，因受暴雨的袭击，曲江田园绿色农场、乐昌云岩镇永民果蔬流通专业合作社、乳源大布镇信必达蔬菜种植流通专业合作社、翁源青云山扁豆专业合作社蔬菜基地部分种植面积受灾……网页链接 ​,0
2,【万象礼仪策划】—今日焦点 5月11日，一轮特大暴雨袭击深圳。11日6时至22时，期间全市平均累计226毫米，降雨中心的南山区、龙华新区最大累计降雨量超过430毫米，是2008年后最强的降水。深圳活动策划设计 分享：暴雨面前我们众志成城！【万象礼仪网站www.wanxiangliyi.com，欢迎致电400-0755-596！】 ​,4
0,【龙华大浪突遭泥石流】深圳遭遇2008年以来的特大暴雨，暴雨的影响仍在持续，昨天傍晚六点多，在龙华大浪的宝山新村，突发泥石流，居民仓皇逃命，沿街商铺和工厂被淹，损失惨重。@DV现场 @Bingo好事发生 ​,0
0,【G4出动】连日来，深圳落大暴雨。就喺昨晚将近7点钟嘅时候，只听见一声巨响，深圳龙华新区宝山新村一区突然发生泥石流垮塌，大量泥浆砂石瞬间倾泻而下，撞破民居嘅门窗冲入屋，居民纷纷逃命，其中有三个人跑唔切，被冲走几十米远，三人都受伤入院。《新闻日日睇》19:00首播 ​,0
1,#节目预告#台风“尤特”今天对我省的影响仍在持续。湛江两日来普降大暴雨，导致吴川的多条江河均出现缺堤情况，大量农田、房屋、道路被淹。我们的驻站记者也将会在当地为您及时报道。详细情况，敬请关注今晚18:00播出的《珠江新闻眼》。 ​,3
0,#深圳暴雨# 你怎么知道我在龙华~网页链接 ​,1
0,湛江吴川暴雨成灾，急需救援！望更多爱心人士支持救援！愿吴川安好！ 我在:|绿村路 ​,0
0,韶关曲江：9个乡镇全部受灾 3人死亡 网页链接 自5月15日傍晚开始，一场特大暴雨突袭韶关市曲江区。受强降雨影响，全区大面积受灾。 （分享自 @头条新闻） ​,0
0,发表了博文 《133@365》 - 今天出了好大的太阳，太阳的背后，大家都知道星期天的狂风暴雨吧。这个可谓是深圳最大的雨呀，把深圳宝安，龙华那些地方都淹得惨不忍 |133@365 |找不到网页 ​,0
0,发表了一篇转载博文 《[转载]宿舍附近 暴雨过后 的布龙路 摄深圳龙华……》 - |[转载]宿舍... ​,0
0,昨晚到今天早上，韶关下了暴雨，河水持续上涨，这是曲江马坝河上游今早7时拍摄到的画面。 ​,0
2,来啦啦阿 大暴雨 吴川多朋友hold住了湛江要爆了 ​,0
0,"评论 @王永-资阳 的博文 【宿舍附近 暴雨过后 的布龙路 摄深圳龙华……】： ""泪水顿作倾盆雨"" 查看原文： |宿舍附近暴... ​",0
0,#微博桌面截图湛江市吴川市遭遇台风和暴雨的袭击，连茂名的堤也垮了，如果还继续暴雨的话，估计又有河底要垮，到时就是浸了几条村了。[泪流满面] ​,0
0,"""强台风'尤特'登陆后，引发长时间的强降雨，受风暴潮和暴雨山洪的共同袭击，广东省电白县死亡1人，失踪1人，高州市失踪4人。暴雨还引发湛江吴川市境内的袂花江水位暴涨，多处出现决堤，下游数万人受到影响，已有数个村庄被淹。"" ​",0
0,#我在现场#【组图：强台风“尤特”来袭】“尤特”带来的暴雨导致广西多地农田被淹，城市内涝。广东湛江吴川市水务局负责人在接受记者电话采访时表示，吴川市的袂花江水位暴涨，已有好几处决堤，数个村庄被淹，下游数万人受到影响。via中国网事客户端“我在现场” ​,0
2,"我在这里:#广东省,韶关市,曲江区,106国道#回家的路上，狂风暴雨，还是开慢点好 网页链接 ​",0
0,#室友是湖南人是什么体验#良子1788 【阳江遭遇特大暴雨 市区多处被淹】昨夜到今早，阳江遭遇特大暴雨袭击，阳江市江城区河堤马南水闸站的降雨量达到483毫米，市区多处被淹，救援人员需乘小船前去搜救被困群众。阳江市发布暴雨红色预警，所有学校今天停课。阳江遭遇特... ​,1
0,【天气情况】今天早上8点到明天早上8点，全区气温24到29度，阴天，有暴雨，相对湿度：70到98%，南风1到2级。目前乳源悬挂红色暴雨预警信号，曲江、翁源、韶关悬挂橙色暴雨预警信号，乐昌、仁化、始兴悬挂黄色暴雨信号。韶关近期会有一个持续降雨过程，预计到24日白天起好转。 ​,0
0,#广本合骏 天气播报#预计，强台风“尤特”将于14日下午以14级左右的风力在阳江阳东到湛江吴川之间沿海地区登陆。受其影响，今天白天到15日我市有大雨到暴雨的降水，陆地风力6～7级阵风8级，珠江口内河面风力逐渐加大到7～8级阵风9级；16日以后受“尤特”残留云系影响，仍有中到大雨。 ​,0
0,【台风“尤特” 】据南海气象局发布消息，预计强台风“尤特”于14日下午在阳江阳东到湛江吴川之间沿海地区登陆，南海区域内将会有暴雨及9级以上阵风天气，各位亲请注意出行安全，并谨记安全用电哦！ ​,0
0,发表了博文 《从深圳市千台小车被雨淹谈如何应对雨季道路交通安全》 - 【新闻背景】据媒体报道，5月11日广东省深圳市遭遇深圳遭遇2008年以来最大的暴雨袭击，深圳龙华、南山大道、桃园路一带局部路面积水 |从深圳市千... ​,0
3,湿热来袭……【停不下来的节奏！今日深圳又有暴雨】据@深圳天气 ，海上生产的雷雨从西南方向涌上来，目前这波降水主要影响福田、龙华以及以东的地区，伴有雷电，分区的暴雨黄色和雷电预警信号生效中。比起上周以前的凉雨，这周开始温度也明显升高，最令人讨厌的湿热又回来了！ ​,0
0,前日深圳暴雨引来网上热议一片，经本人核实大部分积水区域为原关外龙华片区。（新区因修地铁开挖不少路面积水在所难免）事实是那天暴雨正下时，本人驾车陪女儿从福田到罗湖，约四点大雨倾盆入注时又从罗湖嘉宾路经滨河、滨海大道返回侨城东路，一路畅通无阻，并无积水阻行。 ​,1
0,到达湛江霞山，预告天气粤西这几日都将是暴雨，明天赶早去吴川。 我在:|建设路 ​,0
0,【深圳特大暴雨致直接经济损失约8000万元】11日，深圳遭遇了近5年来最强特大暴雨袭击，据初步统计，此次暴雨造成直接经济损失约8000万元。全市出现约300处道路积水。宝安区107国道、龙华新区福龙路、深圳北站隧道、南山区桃园路、常兴路等积水超过1米，全市共约2500辆汽车受淹，约50处片区发生内涝。 ​,0
0,分享自观澜荷塘月色 《深圳暴雨史无前例！》 -  今天（五月11号）是母亲节，祝天下母亲节日快乐！身体健康！ 深圳暴雨史无前例！这三天来一直暴雨下个不停。。。龙华新区大... (来自 @头条博客) - |深圳暴雨史... ​,0
3,【湛江武警洪水中一人救出十几人】茂名普降暴雨，致使大水漫进吴川沿江城区，两岸3.5万人受灾，但未出现一例伤亡报告。扛沙包、堵管涌、搞排查……在这场与时间赛跑的生命大营救中，黄坡水上边防派出所副所长梁振捷一人救出受困村民17人，参与转移受灾群众1000余人。 网页链接 ​,7
0,【深圳特大暴雨 市民当街抓鱼】 5月11日，深圳连续遭受暴雨袭击，最大降雨量超过110毫米，为2008年以来最大的一场降雨！深圳气象局发布微博称，龙华日累计雨量已超300毫米，目前强降雨仍在继续！PS:在叹息城市建设的无德无良同时，有民众当街捉鱼，还真抓到啦！祝平安！（分享自 @凤凰网） ​,0
8,【暴雨夜袭广东韶关 1400多人被洪水围困获救】韶关5月13日受西南暖湿气流和弱冷空气影响，13日广东韶关市区及仁化、曲江等县遭遇暴雨袭击。韶关市三防办当天透露，暴雨致该市12576人受灾、2131间房屋受损、44663亩农作物受浸，直接经济损失约5506万元人民币。网页链接 ​,0
0,#沃湛江# 15日，茂名多地普降暴雨，最大降雨量达267mm。流经吴川的袂花江、小东江、三叉江水位急剧暴涨，导致沿江两岸出现洪涝灾害，3.5万人受灾，梅菉水闸在建工程一度出现险情。灾情发生后，吴川当地动员各方力量赶赴一线参与抢险救灾，目前灾情得到有效控制，群众生产生活恢复正常。 ​,0
0,韶关市局部地区遭遇强降雨，翁源县新江站测得雨量达249mm。受强降雨影响，韶关市翁源、仁化、始兴和曲江局部地区受灾，暴雨引发山洪，导致1人死亡2人失踪，629间房屋受浸，8000余人受灾，直接经济损失超过4500万元：网页链接 ​,0
0,湛江与吴川的天气真的很大差别，今天下午5点时，在湛江霞山还是暴雨倾盆，但到了黄坡后，却没有一滴雨，只是乌云密布，这真的是“东边日出西边雨，道是无晴却有晴！” 我在这里:|湛江·水清... ​,0
5,行雷闪电真系会出事啊！今早韶关地区发生了暴雨和雷电。在曲江区元墩下，有一人被雷电击中身亡！ ​,0
0,据省气象部门报告，6月29日下午2:00，热带风暴“温比亚”中心位于菲律宾群岛中部。预计，“温比亚”30日下午进入南海东部海面，可能于7月1日夜间—2日白天在汕尾陆丰市到湛江吴川市之间沿海地区登陆。我省有大雨到暴雨、局部大暴雨，沿海海面风力7级—8级、阵风9级。请做好防御工作。 ​,0
1,#阳江房市# 【访谈：阳江住建局的领导对建设规划的部分问题，作出了详细回答】 本次漠阳民声的访谈邀请了市住房和城乡规划建设局局长王雄 ，副局长张牛，副局长梁小鸽、阳东住建局副局长许家坚，主要是针对七月中旬的那场暴雨水浸阳江城、部分小区房产证拿不到手、伴湖豪庭楼盘停工、加州湖庭漏水得不到解决 、鸳鸯湖周边垃圾中转站，以及未来的城市规划等问题，作出了详细的回答。（阳江住建局）视频地址：网页链接,0
0,大暴雨毁了我的家，太危险了，危及到房子了，希望有人关注一下，位于深圳龙华东环一路赛龙豪轩 ​,0
0,#深圳暴雨#可怜的龙华，你为何这样！！ |深圳暴雨 我在:|G15沈海高... ​,0
0,深圳龙华明治专业快速上门安装隐形防盗网，门窗等，厂家直销，#深圳暴雨#收个人工费即可 先检查后报价，价格满意再维修，绝对平民价格，够便宜！  欢迎来电咨询：18825226365 QQ:1839633815 我在:|龙胜路 ​,0
1,下大雨啦~！奇怪的是韶关一点没下，曲江却是狂风暴雨！ ​,0
7,昨天，我在深圳龙华新区，遭遇大暴雨，被困三个多小时，从一点点水到漫到膝盖，拎着鞋子赤脚在商场里准备买一双凉鞋救急，哪知太屌丝无奈去超市买了双拖鞋，积水越来越高，公交的士都没有，路上没车，果断冒雨走回酒店，走了快两个小时，靠我用生命在工作，林老板你知道吗？ 我在:|民清路 ​,6
2,#深圳暴雨# 昨天的母亲节上天感动，母亲永远是含辛茹苦，所以大哭一场，把深圳龙华哭成了水上威利斯。今天08汶川地震纪念日，上苍用阳光普洒深圳大街小巷，传递人间温暖！！|深圳暴雨 ​,1
1,#阳江身边事# 阳春双滘突降暴雨，一村民被洪水围困，民警奋勇相救！阳春市公安局双滘派出所接到报警求助电话称：在井垌村委会垌尾村拦河坝底的河滩中间有一村民被洪水围困。接报后，双滘派出所所长袁光有、教导员刘经成马上带领民警和辅警携带救生装备前往救人。民警到达现场，发现原来是上游突降暴雨，形成洪流，河水水位突然猛涨，致使在河滩中间放牛的村民张某广来不及撤离遂被洪水围困。此时，洪水水位继续上涨，水流越来越急，眼看张某广站立的地方就快被洪水淹没了，两名民警和辅警迅速穿上救生衣、带上救生绳下水前去相救；两名民警和辅警艰难地游到张某广身边，快速给他穿上救生衣，然后一起抓住绳索缓慢地返回河岸。由于水流湍急，当行至河中间时，一名民警和一名辅警被洪水冲往下游，情况十分危急，幸好这两人都熟悉水性，最后都顺利地游回了岸边，而张某杰在民警的护送下也平安的返回了河岸。,0
12,"我在这里:#广东省,湛江市,吴川市,G15沈海高速#瞬间天黑！大暴雨迎接我回来？不要啊！！！ 我在:|G15沈海高... ​",0
3,今晚经过一轮高强度训练我的车技再一次得到提升了~在只睡了3个小时的情况下，晚上冒着狂风暴雨，完全看不清路，慢慢地开，本来一小时的车程我开了2个小时才能到！从吴川到湛江第一次觉得那么漫长，然后又拖着疲惫的身躯，载着大家回到吴川！[打哈气][打哈气][打哈气]好困，全世界晚安~ ​,1
0,#深圳特大暴雨#深圳南山、龙华两区不到10小时累计降雨量已超过300毫米。强降雨导致全市发生150处道路积水部分，路段积水超过1米，全市约20处片区发生内涝，约10起次生灾害，约10宗河流水满泛洪，约2000辆汽车受淹。 ​,0
1,祸起萧墙雨神@萧敬腾 原来你曾悄悄在龙华熘过，#深圳暴雨#我还安好，勿念[xkl期待][xkl期待] ​,2
4,昨日，5.11母亲节深圳发生特大暴雨，宝安区降水达100毫米，龙华等部分区累计达300毫米~~截止现在降水情况仍没有很大缓解~~街道上全是被塞被困的车辆，很多市民直接在街道上捉鱼~ ​,0
0,想起刚才突如其来的狂风暴雨上一次遇到还是在清远呢… ​,0
0,深圳暴雨史无前例！： 今天（五月11号）是母亲节，祝天下母亲节日快乐！身体健康！ 深圳暴雨史无前例！这三天来一直暴雨下个不停。。。龙华新区大水田村由于清平高速的建设，严重影响了排水，造...文字版>> 网页链接 （新浪长微博>> 网页链接） ​,0
3,南方多省遭遇暴雨，广东38人遇难，但……湛江连日晴空万里，再次证明吴川风水好。 ​,0
